geoid,name,link,csa
31000US34700,"Muscatine, IA","http://en.wikipedia.org/wiki/Muscatine,_IA_Micropolitan_Statistical_Area",209
31000US10460,"Alamogordo, NM","http://en.wikipedia.org/wiki/Alamogordo,_NM_Micropolitan_Statistical_Area",
31000US10500,"Albany, GA","http://en.wikipedia.org/wiki/Albany,_GA_Metropolitan_Statistical_Area",
31000US23980,"Glasgow, KY","http://en.wikipedia.org/wiki/Glasgow,_KY_Micropolitan_Statistical_Area",150
31000US32820,"Memphis, TN-MS-AR","http://en.wikipedia.org/wiki/Memphis,_TN-MS-AR_Metropolitan_Statistical_Area",368
31000US29340,"Lake Charles, LA","http://en.wikipedia.org/wiki/Lake_Charles,_LA_Metropolitan_Statistical_Area",
31000US26580,"Huntington-Ashland, WV-KY-OH","http://en.wikipedia.org/wiki/Huntington-Ashland,_WV-KY-OH_Metropolitan_Statistical_Area",170
31000US41180,"St. Louis, MO-IL","http://en.wikipedia.org/wiki/St._Louis,_MO-IL_Metropolitan_Statistical_Area",476
31000US42220,"Santa Rosa, CA","http://en.wikipedia.org/wiki/Santa_Rosa,_CA_Metropolitan_Statistical_Area",488
31000US24140,"Goldsboro, NC","http://en.wikipedia.org/wiki/Goldsboro,_NC_Metropolitan_Statistical_Area",
31000US13700,"Big Spring, TX","http://en.wikipedia.org/wiki/Big_Spring,_TX_Micropolitan_Statistical_Area",
31000US26460,"Hudson, NY","http://en.wikipedia.org/wiki/Hudson,_NY_Micropolitan_Statistical_Area",104
31000US44220,"Springfield, OH","http://en.wikipedia.org/wiki/Springfield,_OH_Metropolitan_Statistical_Area",212
31000US24060,"Glenwood Springs, CO","http://en.wikipedia.org/wiki/Glenwood_Springs,_CO_Micropolitan_Statistical_Area",233
31000US44140,"Springfield, MA","http://en.wikipedia.org/wiki/Springfield,_MA_Metropolitan_Statistical_Area",521
31000US24640,"Greenfield Town, MA","http://en.wikipedia.org/wiki/Greenfield_Town,_MA_Micropolitan_Statistical_Area",521
31000US19000,"Cullowhee, NC","http://en.wikipedia.org/wiki/Cullowhee,_NC_Micropolitan_Statistical_Area",
31000US33020,"Mexico, MO","http://en.wikipedia.org/wiki/Mexico,_MO_Micropolitan_Statistical_Area",190
31000US18820,"Crawfordsville, IN","http://en.wikipedia.org/wiki/Crawfordsville,_IN_Micropolitan_Statistical_Area",294
31000US49460,"Yankton, SD","http://en.wikipedia.org/wiki/Yankton,_SD_Micropolitan_Statistical_Area",
31000US26780,"Hutchinson, MN","http://en.wikipedia.org/wiki/Hutchinson,_MN_Micropolitan_Statistical_Area",378
31000US19260,"Danville, VA","http://en.wikipedia.org/wiki/Danville,_VA_Micropolitan_Statistical_Area",
31000US16260,"Cedar City, UT","http://en.wikipedia.org/wiki/Cedar_City,_UT_Micropolitan_Statistical_Area",
31000US14340,"Boone, IA","http://en.wikipedia.org/wiki/Boone,_IA_Micropolitan_Statistical_Area",218
31000US19540,"Decatur, IN","http://en.wikipedia.org/wiki/Decatur,_IN_Micropolitan_Statistical_Area",258
31000US41780,"Sandusky, OH","http://en.wikipedia.org/wiki/Sandusky,_OH_Micropolitan_Statistical_Area",184
31000US29860,"Laurel, MS","http://en.wikipedia.org/wiki/Laurel,_MS_Micropolitan_Statistical_Area",
31000US28500,"Kerrville, TX","http://en.wikipedia.org/wiki/Kerrville,_TX_Micropolitan_Statistical_Area",
31000US10940,"Alma, MI","http://en.wikipedia.org/wiki/Alma,_MI_Micropolitan_Statistical_Area",394
31000US11780,"Ashtabula, OH","http://en.wikipedia.org/wiki/Ashtabula,_OH_Micropolitan_Statistical_Area",184
31000US16300,"Cedar Rapids, IA","http://en.wikipedia.org/wiki/Cedar_Rapids,_IA_Metropolitan_Statistical_Area",168
31000US39500,"Quincy, IL-MO","http://en.wikipedia.org/wiki/Quincy,_IL-MO_Micropolitan_Statistical_Area",448
31000US41660,"San Angelo, TX","http://en.wikipedia.org/wiki/San_Angelo,_TX_Metropolitan_Statistical_Area",
31000US26820,"Idaho Falls, ID","http://en.wikipedia.org/wiki/Idaho_Falls,_ID_Metropolitan_Statistical_Area",292
31000US14260,"Boise City, ID","http://en.wikipedia.org/wiki/Boise_City,_ID_Metropolitan_Statistical_Area",147
31000US24980,"Grenada, MS","http://en.wikipedia.org/wiki/Grenada,_MS_Micropolitan_Statistical_Area",
31000US29460,"Lakeland-Winter Haven, FL","http://en.wikipedia.org/wiki/Lakeland-Winter_Haven,_FL_Metropolitan_Statistical_Area",
31000US10180,"Abilene, TX","http://en.wikipedia.org/wiki/Abilene,_TX_Metropolitan_Statistical_Area",
31000US31220,"Ludington, MI","http://en.wikipedia.org/wiki/Ludington,_MI_Micropolitan_Statistical_Area",
31000US22580,"Forest City, NC","http://en.wikipedia.org/wiki/Forest_City,_NC_Micropolitan_Statistical_Area",
31000US25100,"Guymon, OK","http://en.wikipedia.org/wiki/Guymon,_OK_Micropolitan_Statistical_Area",
31000US33980,"Morehead City, NC","http://en.wikipedia.org/wiki/Morehead_City,_NC_Micropolitan_Statistical_Area",404
31000US18220,"Connersville, IN","http://en.wikipedia.org/wiki/Connersville,_IN_Micropolitan_Statistical_Area",458
31000US27160,"Jackson, OH","http://en.wikipedia.org/wiki/Jackson,_OH_Micropolitan_Statistical_Area",
31000US47460,"Walla Walla, WA","http://en.wikipedia.org/wiki/Walla_Walla,_WA_Metropolitan_Statistical_Area",
31000US41140,"St. Joseph, MO-KS","http://en.wikipedia.org/wiki/St._Joseph,_MO-KS_Metropolitan_Statistical_Area",312
31000US39020,"Portsmouth, OH","http://en.wikipedia.org/wiki/Portsmouth,_OH_Micropolitan_Statistical_Area",170
31000US29740,"Las Cruces, NM","http://en.wikipedia.org/wiki/Las_Cruces,_NM_Metropolitan_Statistical_Area",238
31000US40940,"Safford, AZ","http://en.wikipedia.org/wiki/Safford,_AZ_Micropolitan_Statistical_Area",
31000US21820,"Fairbanks, AK","http://en.wikipedia.org/wiki/Fairbanks,_AK_Metropolitan_Statistical_Area",
31000US18380,"Cordele, GA","http://en.wikipedia.org/wiki/Cordele,_GA_Micropolitan_Statistical_Area",
31000US16460,"Centralia, IL","http://en.wikipedia.org/wiki/Centralia,_IL_Micropolitan_Statistical_Area",476
31000US43660,"Snyder, TX","http://en.wikipedia.org/wiki/Snyder,_TX_Micropolitan_Statistical_Area",
31000US30820,"Lock Haven, PA","http://en.wikipedia.org/wiki/Lock_Haven,_PA_Micropolitan_Statistical_Area",558
31000US43580,"Sioux City, IA-NE-SD","http://en.wikipedia.org/wiki/Sioux_City,_IA-NE-SD_Metropolitan_Statistical_Area",512
31000US28020,"Kalamazoo-Portage, MI","http://en.wikipedia.org/wiki/Kalamazoo-Portage,_MI_Metropolitan_Statistical_Area",310
31000US39940,"Rexburg, ID","http://en.wikipedia.org/wiki/Rexburg,_ID_Micropolitan_Statistical_Area",292
31000US24820,"Greenville, OH","http://en.wikipedia.org/wiki/Greenville,_OH_Micropolitan_Statistical_Area",212
31000US30300,"Lewiston, ID-WA","http://en.wikipedia.org/wiki/Lewiston,_ID-WA_Metropolitan_Statistical_Area",
31000US19740,"Denver-Aurora-Lakewood, CO","http://en.wikipedia.org/wiki/Denver-Aurora-Lakewood,_CO_Metropolitan_Statistical_Area",216
31000US24540,"Greeley, CO","http://en.wikipedia.org/wiki/Greeley,_CO_Metropolitan_Statistical_Area",216
31000US19940,"Dixon, IL","http://en.wikipedia.org/wiki/Dixon,_IL_Micropolitan_Statistical_Area",221
31000US19860,"Dickinson, ND","http://en.wikipedia.org/wiki/Dickinson,_ND_Micropolitan_Statistical_Area",
31000US15500,"Burlington, NC","http://en.wikipedia.org/wiki/Burlington,_NC_Metropolitan_Statistical_Area",268
31000US17640,"Coco, PR","http://en.wikipedia.org/wiki/Coco,_PR_Micropolitan_Statistical_Area",490
31000US14580,"Bozeman, MT","http://en.wikipedia.org/wiki/Bozeman,_MT_Micropolitan_Statistical_Area",
31000US24380,"Grants, NM","http://en.wikipedia.org/wiki/Grants,_NM_Micropolitan_Statistical_Area",106
31000US21980,"Fallon, NV","http://en.wikipedia.org/wiki/Fallon,_NV_Micropolitan_Statistical_Area",
31000US40300,"Rochelle, IL","http://en.wikipedia.org/wiki/Rochelle,_IL_Micropolitan_Statistical_Area",466
31000US14740,"Bremerton-Silverdale, WA","http://en.wikipedia.org/wiki/Bremerton-Silverdale,_WA_Metropolitan_Statistical_Area",500
31000US40660,"Rome, GA","http://en.wikipedia.org/wiki/Rome,_GA_Metropolitan_Statistical_Area",470
31000US28340,"Kendallville, IN","http://en.wikipedia.org/wiki/Kendallville,_IN_Micropolitan_Statistical_Area",258
31000US11100,"Amarillo, TX","http://en.wikipedia.org/wiki/Amarillo,_TX_Metropolitan_Statistical_Area",108
31000US24260,"Grand Island, NE","http://en.wikipedia.org/wiki/Grand_Island,_NE_Metropolitan_Statistical_Area",
31000US44620,"Stevens Point, WI","http://en.wikipedia.org/wiki/Stevens_Point,_WI_Micropolitan_Statistical_Area",554
31000US41540,"Salisbury, MD-DE","http://en.wikipedia.org/wiki/Salisbury,_MD-DE_Metropolitan_Statistical_Area",
31000US25580,"Hastings, NE","http://en.wikipedia.org/wiki/Hastings,_NE_Micropolitan_Statistical_Area",
31000US37100,"Oxnard-Thousand Oaks-Ventura, CA","http://en.wikipedia.org/wiki/Oxnard-Thousand_Oaks-Ventura,_CA_Metropolitan_Statistical_Area",348
31000US46740,"Valley, AL","http://en.wikipedia.org/wiki/Valley,_AL_Micropolitan_Statistical_Area",194
31000US12780,"Bartlesville, OK","http://en.wikipedia.org/wiki/Bartlesville,_OK_Micropolitan_Statistical_Area",538
31000US14460,"Boston-Cambridge-Newton, MA-NH","http://en.wikipedia.org/wiki/Boston-Cambridge-Newton,_MA-NH_Metropolitan_Statistical_Area",148
31000US15980,"Cape Coral-Fort Myers, FL","http://en.wikipedia.org/wiki/Cape_Coral-Fort_Myers,_FL_Metropolitan_Statistical_Area",162
31000US34100,"Morristown, TN","http://en.wikipedia.org/wiki/Morristown,_TN_Metropolitan_Statistical_Area",314
31000US13940,"Blackfoot, ID","http://en.wikipedia.org/wiki/Blackfoot,_ID_Micropolitan_Statistical_Area",292
31000US17020,"Chico, CA","http://en.wikipedia.org/wiki/Chico,_CA_Metropolitan_Statistical_Area",
31000US13780,"Binghamton, NY","http://en.wikipedia.org/wiki/Binghamton,_NY_Metropolitan_Statistical_Area",
31000US17780,"College Station-Bryan, TX","http://en.wikipedia.org/wiki/College_Station-Bryan,_TX_Metropolitan_Statistical_Area",
31000US12420,"Austin-Round Rock, TX","http://en.wikipedia.org/wiki/Austin-Round_Rock,_TX_Metropolitan_Statistical_Area",
31000US27700,"Jesup, GA","http://en.wikipedia.org/wiki/Jesup,_GA_Micropolitan_Statistical_Area",
31000US25200,"Hailey, ID","http://en.wikipedia.org/wiki/Hailey,_ID_Micropolitan_Statistical_Area",
31000US16940,"Cheyenne, WY","http://en.wikipedia.org/wiki/Cheyenne,_WY_Metropolitan_Statistical_Area",
31000US27060,"Ithaca, NY","http://en.wikipedia.org/wiki/Ithaca,_NY_Metropolitan_Statistical_Area",296
31000US12580,"Baltimore-Columbia-Towson, MD","http://en.wikipedia.org/wiki/Baltimore-Columbia-Towson,_MD_Metropolitan_Statistical_Area",548
31000US17140,"Cincinnati, OH-KY-IN","http://en.wikipedia.org/wiki/Cincinnati,_OH-KY-IN_Metropolitan_Statistical_Area",178
31000US38940,"Port St. Lucie, FL","http://en.wikipedia.org/wiki/Port_St._Lucie,_FL_Metropolitan_Statistical_Area",370
31000US15180,"Brownsville-Harlingen, TX","http://en.wikipedia.org/wiki/Brownsville-Harlingen,_TX_Metropolitan_Statistical_Area",154
31000US29900,"Laurinburg, NC","http://en.wikipedia.org/wiki/Laurinburg,_NC_Micropolitan_Statistical_Area",246
31000US15020,"Brookhaven, MS","http://en.wikipedia.org/wiki/Brookhaven,_MS_Micropolitan_Statistical_Area",298
31000US16860,"Chattanooga, TN-GA","http://en.wikipedia.org/wiki/Chattanooga,_TN-GA_Metropolitan_Statistical_Area",174
31000US13300,"Beeville, TX","http://en.wikipedia.org/wiki/Beeville,_TX_Micropolitan_Statistical_Area",
31000US47620,"Warren, PA","http://en.wikipedia.org/wiki/Warren,_PA_Micropolitan_Statistical_Area",
31000US45540,"The Villages, FL","http://en.wikipedia.org/wiki/The_Villages,_FL_Metropolitan_Statistical_Area",422
31000US38920,"Port Lavaca, TX","http://en.wikipedia.org/wiki/Port_Lavaca,_TX_Micropolitan_Statistical_Area",544
31000US47780,"Washington, IN","http://en.wikipedia.org/wiki/Washington,_IN_Micropolitan_Statistical_Area",
31000US42740,"Sedalia, MO","http://en.wikipedia.org/wiki/Sedalia,_MO_Micropolitan_Statistical_Area",
31000US46180,"Tupelo, MS","http://en.wikipedia.org/wiki/Tupelo,_MS_Micropolitan_Statistical_Area",
31000US12300,"Augusta-Waterville, ME","http://en.wikipedia.org/wiki/Augusta-Waterville,_ME_Micropolitan_Statistical_Area",
31000US43060,"Shawnee, OK","http://en.wikipedia.org/wiki/Shawnee,_OK_Micropolitan_Statistical_Area",416
31000US30780,"Little Rock-North Little Rock-Conway, AR","http://en.wikipedia.org/wiki/Little_Rock-North_Little_Rock-Conway,_AR_Metropolitan_Statistical_Area",340
31000US30140,"Lebanon, PA","http://en.wikipedia.org/wiki/Lebanon,_PA_Metropolitan_Statistical_Area",276
31000US35260,"New Castle, PA","http://en.wikipedia.org/wiki/New_Castle,_PA_Micropolitan_Statistical_Area",430
31000US14820,"Brevard, NC","http://en.wikipedia.org/wiki/Brevard,_NC_Micropolitan_Statistical_Area",120
31000US28820,"Kinston, NC","http://en.wikipedia.org/wiki/Kinston,_NC_Micropolitan_Statistical_Area",
31000US22220,"Fayetteville-Springdale-Rogers, AR-MO","http://en.wikipedia.org/wiki/Fayetteville-Springdale-Rogers,_AR-MO_Metropolitan_Statistical_Area",
31000US18460,"Cornelia, GA","http://en.wikipedia.org/wiki/Cornelia,_GA_Micropolitan_Statistical_Area",
31000US49020,"Winchester, VA-WV","http://en.wikipedia.org/wiki/Winchester,_VA-WV_Metropolitan_Statistical_Area",548
31000US10780,"Alexandria, LA","http://en.wikipedia.org/wiki/Alexandria,_LA_Metropolitan_Statistical_Area",
31000US26540,"Huntington, IN","http://en.wikipedia.org/wiki/Huntington,_IN_Micropolitan_Statistical_Area",258
31000US31080,"Los Angeles-Long Beach-Anaheim, CA","http://en.wikipedia.org/wiki/Los_Angeles-Long_Beach-Anaheim,_CA_Metropolitan_Statistical_Area",348
31000US34620,"Muncie, IN","http://en.wikipedia.org/wiki/Muncie,_IN_Metropolitan_Statistical_Area",294
31000US27980,"Kahului-Wailuku-Lahaina, HI","http://en.wikipedia.org/wiki/Kahului-Wailuku-Lahaina,_HI_Metropolitan_Statistical_Area",
31000US34740,"Muskegon, MI","http://en.wikipedia.org/wiki/Muskegon,_MI_Metropolitan_Statistical_Area",266
31000US10420,"Akron, OH","http://en.wikipedia.org/wiki/Akron,_OH_Metropolitan_Statistical_Area",184
31000US23700,"Gallup, NM","http://en.wikipedia.org/wiki/Gallup,_NM_Micropolitan_Statistical_Area",
31000US20100,"Dover, DE","http://en.wikipedia.org/wiki/Dover,_DE_Metropolitan_Statistical_Area",428
31000US26420,"Houston-The Woodlands-Sugar Land, TX","http://en.wikipedia.org/wiki/Houston-The_Woodlands-Sugar_Land,_TX_Metropolitan_Statistical_Area",288
31000US33060,"Miami, OK","http://en.wikipedia.org/wiki/Miami,_OK_Micropolitan_Statistical_Area",309
31000US18860,"Crescent City, CA","http://en.wikipedia.org/wiki/Crescent_City,_CA_Micropolitan_Statistical_Area",
31000US49820,"Zapata, TX","http://en.wikipedia.org/wiki/Zapata,_TX_Micropolitan_Statistical_Area",
31000US22860,"Fort Polk South, LA","http://en.wikipedia.org/wiki/Fort_Polk_South,_LA_Micropolitan_Statistical_Area",217
31000US13980,"Blacksburg-Christiansburg-Radford, VA","http://en.wikipedia.org/wiki/Blacksburg-Christiansburg-Radford,_VA_Metropolitan_Statistical_Area",
31000US23380,"Fremont, OH","http://en.wikipedia.org/wiki/Fremont,_OH_Micropolitan_Statistical_Area",
31000US20580,"Eagle Pass, TX","http://en.wikipedia.org/wiki/Eagle_Pass,_TX_Micropolitan_Statistical_Area",
31000US35860,"North Vernon, IN","http://en.wikipedia.org/wiki/North_Vernon,_IN_Micropolitan_Statistical_Area",294
31000US40620,"Rolla, MO","http://en.wikipedia.org/wiki/Rolla,_MO_Micropolitan_Statistical_Area",
31000US31740,"Manhattan, KS","http://en.wikipedia.org/wiki/Manhattan,_KS_Metropolitan_Statistical_Area",358
31000US33140,"Michigan City-La Porte, IN","http://en.wikipedia.org/wiki/Michigan_City-La_Porte,_IN_Metropolitan_Statistical_Area",176
31000US14220,"Bogalusa, LA","http://en.wikipedia.org/wiki/Bogalusa,_LA_Micropolitan_Statistical_Area",406
31000US26900,"Indianapolis-Carmel-Anderson, IN","http://en.wikipedia.org/wiki/Indianapolis-Carmel-Anderson,_IN_Metropolitan_Statistical_Area",294
31000US32280,"Martin, TN","http://en.wikipedia.org/wiki/Martin,_TN_Micropolitan_Statistical_Area",362
31000US35460,"Newport, TN","http://en.wikipedia.org/wiki/Newport,_TN_Micropolitan_Statistical_Area",314
31000US14380,"Boone, NC","http://en.wikipedia.org/wiki/Boone,_NC_Micropolitan_Statistical_Area",
31000US19340,"Davenport-Moline-Rock Island, IA-IL","http://en.wikipedia.org/wiki/Davenport-Moline-Rock_Island,_IA-IL_Metropolitan_Statistical_Area",209
31000US46060,"Tucson, AZ","http://en.wikipedia.org/wiki/Tucson,_AZ_Metropolitan_Statistical_Area",536
31000US25180,"Hagerstown-Martinsburg, MD-WV","http://en.wikipedia.org/wiki/Hagerstown-Martinsburg,_MD-WV_Metropolitan_Statistical_Area",548
31000US35660,"Niles-Benton Harbor, MI","http://en.wikipedia.org/wiki/Niles-Benton_Harbor,_MI_Metropolitan_Statistical_Area",515
31000US22420,"Flint, MI","http://en.wikipedia.org/wiki/Flint,_MI_Metropolitan_Statistical_Area",220
31000US35500,"Newton, IA","http://en.wikipedia.org/wiki/Newton,_IA_Micropolitan_Statistical_Area",218
31000US40900,"Sacramento--Roseville--Arden-Arcade, CA","http://en.wikipedia.org/wiki/Sacramento%E2%80%93Roseville%E2%80%93Arden-Arcade,_CA_Metropolitan_Statistical_Area",472
31000US13820,"Birmingham-Hoover, AL","http://en.wikipedia.org/wiki/Birmingham-Hoover,_AL_Metropolitan_Statistical_Area",142
31000US30460,"Lexington-Fayette, KY","http://en.wikipedia.org/wiki/Lexington-Fayette,_KY_Metropolitan_Statistical_Area",336
31000US48220,"Weatherford, OK","http://en.wikipedia.org/wiki/Weatherford,_OK_Micropolitan_Statistical_Area",
31000US47300,"Visalia-Porterville, CA","http://en.wikipedia.org/wiki/Visalia-Porterville,_CA_Metropolitan_Statistical_Area",546
31000US11500,"Anniston-Oxford-Jacksonville, AL","http://en.wikipedia.org/wiki/Anniston-Oxford-Jacksonville,_AL_Metropolitan_Statistical_Area",
31000US29700,"Laredo, TX","http://en.wikipedia.org/wiki/Laredo,_TX_Metropolitan_Statistical_Area",
31000US45580,"Thomaston, GA","http://en.wikipedia.org/wiki/Thomaston,_GA_Micropolitan_Statistical_Area",122
31000US18500,"Corning, NY","http://en.wikipedia.org/wiki/Corning,_NY_Micropolitan_Statistical_Area",236
31000US19760,"DeRidder, LA","http://en.wikipedia.org/wiki/DeRidder,_LA_Micropolitan_Statistical_Area",217
31000US36380,"Okeechobee, FL","http://en.wikipedia.org/wiki/Okeechobee,_FL_Micropolitan_Statistical_Area",370
31000US33700,"Modesto, CA","http://en.wikipedia.org/wiki/Modesto,_CA_Metropolitan_Statistical_Area",382
31000US36140,"Ocean City, NJ","http://en.wikipedia.org/wiki/Ocean_City,_NJ_Metropolitan_Statistical_Area",428
31000US37080,"Oxford, NC","http://en.wikipedia.org/wiki/Oxford,_NC_Micropolitan_Statistical_Area",450
31000US18260,"Cookeville, TN","http://en.wikipedia.org/wiki/Cookeville,_TN_Micropolitan_Statistical_Area",
31000US31020,"Longview, WA","http://en.wikipedia.org/wiki/Longview,_WA_Metropolitan_Statistical_Area",440
31000US22820,"Fort Morgan, CO","http://en.wikipedia.org/wiki/Fort_Morgan,_CO_Micropolitan_Statistical_Area",
31000US36620,"Ontario, OR-ID","http://en.wikipedia.org/wiki/Ontario,_OR-ID_Micropolitan_Statistical_Area",147
31000US33660,"Mobile, AL","http://en.wikipedia.org/wiki/Mobile,_AL_Metropolitan_Statistical_Area",380
31000US44300,"State College, PA","http://en.wikipedia.org/wiki/State_College,_PA_Metropolitan_Statistical_Area",524
31000US30860,"Logan, UT-ID","http://en.wikipedia.org/wiki/Logan,_UT-ID_Metropolitan_Statistical_Area",
31000US32180,"Marshall, MO","http://en.wikipedia.org/wiki/Marshall,_MO_Micropolitan_Statistical_Area",
31000US24940,"Greenwood, SC","http://en.wikipedia.org/wiki/Greenwood,_SC_Micropolitan_Statistical_Area",273
31000US16180,"Carson City, NV","http://en.wikipedia.org/wiki/Carson_City,_NV_Metropolitan_Statistical_Area",456
31000US12020,"Athens-Clarke County, GA","http://en.wikipedia.org/wiki/Athens-Clarke_County,_GA_Metropolitan_Statistical_Area",122
31000US48700,"Williamsport, PA","http://en.wikipedia.org/wiki/Williamsport,_PA_Metropolitan_Statistical_Area",558
31000US14700,"Branson, MO","http://en.wikipedia.org/wiki/Branson,_MO_Micropolitan_Statistical_Area",520
31000US16220,"Casper, WY","http://en.wikipedia.org/wiki/Casper,_WY_Metropolitan_Statistical_Area",
31000US15620,"Cadillac, MI","http://en.wikipedia.org/wiki/Cadillac,_MI_Micropolitan_Statistical_Area",
31000US36020,"Oak Harbor, WA","http://en.wikipedia.org/wiki/Oak_Harbor,_WA_Micropolitan_Statistical_Area",500
31000US25020,"Guayama, PR","http://en.wikipedia.org/wiki/Guayama,_PR_Metropolitan_Statistical_Area",490
31000US24220,"Grand Forks, ND-MN","http://en.wikipedia.org/wiki/Grand_Forks,_ND-MN_Metropolitan_Statistical_Area",
31000US49100,"Winona, MN","http://en.wikipedia.org/wiki/Winona,_MN_Micropolitan_Statistical_Area",
31000US15340,"Bucyrus, OH","http://en.wikipedia.org/wiki/Bucyrus,_OH_Micropolitan_Statistical_Area",360
31000US31700,"Manchester-Nashua, NH","http://en.wikipedia.org/wiki/Manchester-Nashua,_NH_Metropolitan_Statistical_Area",148
31000US43700,"Somerset, KY","http://en.wikipedia.org/wiki/Somerset,_KY_Micropolitan_Statistical_Area",
31000US42820,"Selma, AL","http://en.wikipedia.org/wiki/Selma,_AL_Micropolitan_Statistical_Area",
31000US12740,"Barre, VT","http://en.wikipedia.org/wiki/Barre,_VT_Micropolitan_Statistical_Area",
31000US29820,"Las Vegas-Henderson-Paradise, NV","http://en.wikipedia.org/wiki/Las_Vegas-Henderson-Paradise,_NV_Metropolitan_Statistical_Area",332
31000US32780,"Medford, OR","http://en.wikipedia.org/wiki/Medford,_OR_Metropolitan_Statistical_Area",366
31000US46140,"Tulsa, OK","http://en.wikipedia.org/wiki/Tulsa,_OK_Metropolitan_Statistical_Area",538
31000US19220,"Danville, KY","http://en.wikipedia.org/wiki/Danville,_KY_Micropolitan_Statistical_Area",
31000US37140,"Paducah, KY-IL","http://en.wikipedia.org/wiki/Paducah,_KY-IL_Micropolitan_Statistical_Area",424
31000US19580,"Defiance, OH","http://en.wikipedia.org/wiki/Defiance,_OH_Micropolitan_Statistical_Area",
31000US45780,"Toledo, OH","http://en.wikipedia.org/wiki/Toledo,_OH_Metropolitan_Statistical_Area",534
31000US32220,"Marshall, TX","http://en.wikipedia.org/wiki/Marshall,_TX_Micropolitan_Statistical_Area",346
31000US12860,"Batavia, NY","http://en.wikipedia.org/wiki/Batavia,_NY_Micropolitan_Statistical_Area",464
31000US45620,"Thomasville, GA","http://en.wikipedia.org/wiki/Thomasville,_GA_Micropolitan_Statistical_Area",
31000US31680,"Malvern, AR","http://en.wikipedia.org/wiki/Malvern,_AR_Micropolitan_Statistical_Area",284
31000US15380,"Buffalo-Cheektowaga-Niagara Falls, NY","http://en.wikipedia.org/wiki/Buffalo-Cheektowaga-Niagara_Falls,_NY_Metropolitan_Statistical_Area",160
31000US45380,"Taylorville, IL","http://en.wikipedia.org/wiki/Taylorville,_IL_Micropolitan_Statistical_Area",522
31000US27460,"Jamestown-Dunkirk-Fredonia, NY","http://en.wikipedia.org/wiki/Jamestown-Dunkirk-Fredonia,_NY_Micropolitan_Statistical_Area",
31000US45900,"Traverse City, MI","http://en.wikipedia.org/wiki/Traverse_City,_MI_Micropolitan_Statistical_Area",
31000US34060,"Morgantown, WV","http://en.wikipedia.org/wiki/Morgantown,_WV_Metropolitan_Statistical_Area",390
31000US21780,"Evansville, IN-KY","http://en.wikipedia.org/wiki/Evansville,_IN-KY_Metropolitan_Statistical_Area",
31000US16820,"Charlottesville, VA","http://en.wikipedia.org/wiki/Charlottesville,_VA_Metropolitan_Statistical_Area",
31000US13340,"Bellefontaine, OH","http://en.wikipedia.org/wiki/Bellefontaine,_OH_Micropolitan_Statistical_Area",198
31000US37860,"Pensacola-Ferry Pass-Brent, FL","http://en.wikipedia.org/wiki/Pensacola-Ferry_Pass-Brent,_FL_Metropolitan_Statistical_Area",
31000US47580,"Warner Robins, GA","http://en.wikipedia.org/wiki/Warner_Robins,_GA_Metropolitan_Statistical_Area",356
31000US49080,"Winnemucca, NV","http://en.wikipedia.org/wiki/Winnemucca,_NV_Micropolitan_Statistical_Area",
31000US16980,"Chicago-Naperville-Elgin, IL-IN-WI","http://en.wikipedia.org/wiki/Chicago-Naperville-Elgin,_IL-IN-WI_Metropolitan_Statistical_Area",176
31000US21140,"Elkhart-Goshen, IN","http://en.wikipedia.org/wiki/Elkhart-Goshen,_IN_Metropolitan_Statistical_Area",515
31000US25840,"Hermiston-Pendleton, OR","http://en.wikipedia.org/wiki/Hermiston-Pendleton,_OR_Micropolitan_Statistical_Area",
31000US32500,"Maysville, KY","http://en.wikipedia.org/wiki/Maysville,_KY_Micropolitan_Statistical_Area",178
31000US40340,"Rochester, MN","http://en.wikipedia.org/wiki/Rochester,_MN_Metropolitan_Statistical_Area",462
31000US12540,"Bakersfield, CA","http://en.wikipedia.org/wiki/Bakersfield,_CA_Metropolitan_Statistical_Area",
31000US13460,"Bend-Redmond, OR","http://en.wikipedia.org/wiki/Bend-Redmond,_OR_Metropolitan_Statistical_Area",140
31000US43220,"Shelton, WA","http://en.wikipedia.org/wiki/Shelton,_WA_Micropolitan_Statistical_Area",500
31000US24860,"Greenville-Anderson-Mauldin, SC","http://en.wikipedia.org/wiki/Greenville-Anderson-Mauldin,_SC_Metropolitan_Statistical_Area",273
31000US40580,"Rocky Mount, NC","http://en.wikipedia.org/wiki/Rocky_Mount,_NC_Metropolitan_Statistical_Area",468
31000US31140,"Louisville/Jefferson County, KY-IN","http://en.wikipedia.org/wiki/Louisville/Jefferson_County,_KY-IN_Metropolitan_Statistical_Area",350
31000US11640,"Arecibo, PR","http://en.wikipedia.org/wiki/Arecibo,_PR_Metropolitan_Statistical_Area",490
31000US47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV","http://en.wikipedia.org/wiki/Washington-Arlington-Alexandria,_DC-VA-MD-WV_Metropolitan_Statistical_Area",548
31000US20140,"Dublin, GA","http://en.wikipedia.org/wiki/Dublin,_GA_Micropolitan_Statistical_Area",
31000US19620,"Del Rio, TX","http://en.wikipedia.org/wiki/Del_Rio,_TX_Micropolitan_Statistical_Area",
31000US46500,"Urbana, OH","http://en.wikipedia.org/wiki/Urbana,_OH_Micropolitan_Statistical_Area",212
