full_geoid,state,name,wiki_url
05000US31081,NE,Hamilton County,"https://en.wikipedia.org/wiki/Hamilton_County,_Nebraska"
05000US31083,NE,Harlan County,"https://en.wikipedia.org/wiki/Harlan_County,_Nebraska"
05000US31085,NE,Hayes County,"https://en.wikipedia.org/wiki/Hayes_County,_Nebraska"
05000US31087,NE,Hitchcock County,"https://en.wikipedia.org/wiki/Hitchcock_County,_Nebraska"
05000US31089,NE,Holt County,"https://en.wikipedia.org/wiki/Holt_County,_Nebraska"
05000US31091,NE,Hooker County,"https://en.wikipedia.org/wiki/Hooker_County,_Nebraska"
05000US31093,NE,Howard County,"https://en.wikipedia.org/wiki/Howard_County,_Nebraska"
05000US31095,NE,Jefferson County,"https://en.wikipedia.org/wiki/Jefferson_County,_Nebraska"
05000US31097,NE,Johnson County,"https://en.wikipedia.org/wiki/Johnson_County,_Nebraska"
05000US31099,NE,Kearney County,"https://en.wikipedia.org/wiki/Kearney_County,_Nebraska"
05000US31101,NE,Keith County,"https://en.wikipedia.org/wiki/Keith_County,_Nebraska"
05000US31103,NE,Keya Paha County,"https://en.wikipedia.org/wiki/Keya_Paha_County,_Nebraska"
05000US31105,NE,Kimball County,"https://en.wikipedia.org/wiki/Kimball_County,_Nebraska"
05000US31107,NE,Knox County,"https://en.wikipedia.org/wiki/Knox_County,_Nebraska"
05000US31109,NE,Lancaster County,"https://en.wikipedia.org/wiki/Lancaster_County,_Nebraska"
05000US31111,NE,Lincoln County,"https://en.wikipedia.org/wiki/Lincoln_County,_Nebraska"
05000US31113,NE,Logan County,"https://en.wikipedia.org/wiki/Logan_County,_Nebraska"
05000US31115,NE,Loup County,"https://en.wikipedia.org/wiki/Loup_County,_Nebraska"
05000US31117,NE,McPherson County,"https://en.wikipedia.org/wiki/McPherson_County,_Nebraska"
05000US31119,NE,Madison County,"https://en.wikipedia.org/wiki/Madison_County,_Nebraska"
05000US31121,NE,Merrick County,"https://en.wikipedia.org/wiki/Merrick_County,_Nebraska"
05000US31123,NE,Morrill County,"https://en.wikipedia.org/wiki/Morrill_County,_Nebraska"
05000US31125,NE,Nance County,"https://en.wikipedia.org/wiki/Nance_County,_Nebraska"
05000US31127,NE,Nemaha County,"https://en.wikipedia.org/wiki/Nemaha_County,_Nebraska"
05000US31129,NE,Nuckolls County,"https://en.wikipedia.org/wiki/Nuckolls_County,_Nebraska"
05000US31131,NE,Otoe County,"https://en.wikipedia.org/wiki/Otoe_County,_Nebraska"
05000US31133,NE,Pawnee County,"https://en.wikipedia.org/wiki/Pawnee_County,_Nebraska"
05000US31135,NE,Perkins County,"https://en.wikipedia.org/wiki/Perkins_County,_Nebraska"
05000US31137,NE,Phelps County,"https://en.wikipedia.org/wiki/Phelps_County,_Nebraska"
05000US31139,NE,Pierce County,"https://en.wikipedia.org/wiki/Pierce_County,_Nebraska"
05000US31141,NE,Platte County,"https://en.wikipedia.org/wiki/Platte_County,_Nebraska"
05000US31143,NE,Polk County,"https://en.wikipedia.org/wiki/Polk_County,_Nebraska"
05000US31145,NE,Red Willow County,"https://en.wikipedia.org/wiki/Red_Willow_County,_Nebraska"
05000US31147,NE,Richardson County,"https://en.wikipedia.org/wiki/Richardson_County,_Nebraska"
05000US31149,NE,Rock County,"https://en.wikipedia.org/wiki/Rock_County,_Nebraska"
05000US31151,NE,Saline County,"https://en.wikipedia.org/wiki/Saline_County,_Nebraska"
05000US31153,NE,Sarpy County,"https://en.wikipedia.org/wiki/Sarpy_County,_Nebraska"
05000US31155,NE,Saunders County,"https://en.wikipedia.org/wiki/Saunders_County,_Nebraska"
05000US31157,NE,Scotts Bluff County,"https://en.wikipedia.org/wiki/Scotts_Bluff_County,_Nebraska"
05000US31159,NE,Seward County,"https://en.wikipedia.org/wiki/Seward_County,_Nebraska"
05000US31161,NE,Sheridan County,"https://en.wikipedia.org/wiki/Sheridan_County,_Nebraska"
05000US31163,NE,Sherman County,"https://en.wikipedia.org/wiki/Sherman_County,_Nebraska"
05000US31165,NE,Sioux County,"https://en.wikipedia.org/wiki/Sioux_County,_Nebraska"
05000US31167,NE,Stanton County,"https://en.wikipedia.org/wiki/Stanton_County,_Nebraska"
05000US31169,NE,Thayer County,"https://en.wikipedia.org/wiki/Thayer_County,_Nebraska"
05000US31171,NE,Thomas County,"https://en.wikipedia.org/wiki/Thomas_County,_Nebraska"
05000US31173,NE,Thurston County,"https://en.wikipedia.org/wiki/Thurston_County,_Nebraska"
05000US31175,NE,Valley County,"https://en.wikipedia.org/wiki/Valley_County,_Nebraska"
05000US31177,NE,Washington County,"https://en.wikipedia.org/wiki/Washington_County,_Nebraska"
05000US31179,NE,Wayne County,"https://en.wikipedia.org/wiki/Wayne_County,_Nebraska"
05000US31181,NE,Webster County,"https://en.wikipedia.org/wiki/Webster_County,_Nebraska"
05000US31183,NE,Wheeler County,"https://en.wikipedia.org/wiki/Wheeler_County,_Nebraska"
05000US31185,NE,York County,"https://en.wikipedia.org/wiki/York_County,_Nebraska"
05000US32001,NV,Churchill County,"https://en.wikipedia.org/wiki/Churchill_County,_Nevada"
05000US32003,NV,Clark County,"https://en.wikipedia.org/wiki/Clark_County,_Nevada"
05000US32005,NV,Douglas County,"https://en.wikipedia.org/wiki/Douglas_County,_Nevada"
05000US32007,NV,Elko County,"https://en.wikipedia.org/wiki/Elko_County,_Nevada"
05000US32009,NV,Esmeralda County,"https://en.wikipedia.org/wiki/Esmeralda_County,_Nevada"
05000US32011,NV,Eureka County,"https://en.wikipedia.org/wiki/Eureka_County,_Nevada"
05000US32013,NV,Humboldt County,"https://en.wikipedia.org/wiki/Humboldt_County,_Nevada"
05000US32015,NV,Lander County,"https://en.wikipedia.org/wiki/Lander_County,_Nevada"
05000US32017,NV,Lincoln County,"https://en.wikipedia.org/wiki/Lincoln_County,_Nevada"
05000US32019,NV,Lyon County,"https://en.wikipedia.org/wiki/Lyon_County,_Nevada"
05000US32021,NV,Mineral County,"https://en.wikipedia.org/wiki/Mineral_County,_Nevada"
05000US32023,NV,Nye County,"https://en.wikipedia.org/wiki/Nye_County,_Nevada"
05000US32027,NV,Pershing County,"https://en.wikipedia.org/wiki/Pershing_County,_Nevada"
05000US32029,NV,Storey County,"https://en.wikipedia.org/wiki/Storey_County,_Nevada"
05000US32031,NV,Washoe County,"https://en.wikipedia.org/wiki/Washoe_County,_Nevada"
05000US32033,NV,White Pine County,"https://en.wikipedia.org/wiki/White_Pine_County,_Nevada"
05000US32510,NV,Carson City,"https://en.wikipedia.org/wiki/Carson_City,_Nevada"
05000US33001,NH,Belknap County,"https://en.wikipedia.org/wiki/Belknap_County,_New_Hampshire"
05000US33003,NH,Carroll County,"https://en.wikipedia.org/wiki/Carroll_County,_New_Hampshire"
05000US33005,NH,Cheshire County,"https://en.wikipedia.org/wiki/Cheshire_County,_New_Hampshire"
05000US33007,NH,Coos County,"https://en.wikipedia.org/wiki/Coos_County,_New_Hampshire"
05000US33009,NH,Grafton County,"https://en.wikipedia.org/wiki/Grafton_County,_New_Hampshire"
05000US33011,NH,Hillsborough County,"https://en.wikipedia.org/wiki/Hillsborough_County,_New_Hampshire"
05000US33013,NH,Merrimack County,"https://en.wikipedia.org/wiki/Merrimack_County,_New_Hampshire"
05000US33015,NH,Rockingham County,"https://en.wikipedia.org/wiki/Rockingham_County,_New_Hampshire"
05000US33017,NH,Strafford County,"https://en.wikipedia.org/wiki/Strafford_County,_New_Hampshire"
05000US33019,NH,Sullivan County,"https://en.wikipedia.org/wiki/Sullivan_County,_New_Hampshire"
05000US34001,NJ,Atlantic County,"https://en.wikipedia.org/wiki/Atlantic_County,_New_Jersey"
05000US34003,NJ,Bergen County,"https://en.wikipedia.org/wiki/Bergen_County,_New_Jersey"
05000US34005,NJ,Burlington County,"https://en.wikipedia.org/wiki/Burlington_County,_New_Jersey"
05000US34007,NJ,Camden County,"https://en.wikipedia.org/wiki/Camden_County,_New_Jersey"
05000US34009,NJ,Cape May County,"https://en.wikipedia.org/wiki/Cape_May_County,_New_Jersey"
05000US34011,NJ,Cumberland County,"https://en.wikipedia.org/wiki/Cumberland_County,_New_Jersey"
05000US34013,NJ,Essex County,"https://en.wikipedia.org/wiki/Essex_County,_New_Jersey"
05000US34015,NJ,Gloucester County,"https://en.wikipedia.org/wiki/Gloucester_County,_New_Jersey"
05000US34017,NJ,Hudson County,"https://en.wikipedia.org/wiki/Hudson_County,_New_Jersey"
05000US34019,NJ,Hunterdon County,"https://en.wikipedia.org/wiki/Hunterdon_County,_New_Jersey"
05000US34021,NJ,Mercer County,"https://en.wikipedia.org/wiki/Mercer_County,_New_Jersey"
05000US34023,NJ,Middlesex County,"https://en.wikipedia.org/wiki/Middlesex_County,_New_Jersey"
05000US34025,NJ,Monmouth County,"https://en.wikipedia.org/wiki/Monmouth_County,_New_Jersey"
05000US34027,NJ,Morris County,"https://en.wikipedia.org/wiki/Morris_County,_New_Jersey"
05000US34029,NJ,Ocean County,"https://en.wikipedia.org/wiki/Ocean_County,_New_Jersey"
05000US34031,NJ,Passaic County,"https://en.wikipedia.org/wiki/Passaic_County,_New_Jersey"
05000US34033,NJ,Salem County,"https://en.wikipedia.org/wiki/Salem_County,_New_Jersey"
05000US34035,NJ,Somerset County,"https://en.wikipedia.org/wiki/Somerset_County,_New_Jersey"
05000US34037,NJ,Sussex County,"https://en.wikipedia.org/wiki/Sussex_County,_New_Jersey"
05000US34039,NJ,Union County,"https://en.wikipedia.org/wiki/Union_County,_New_Jersey"
05000US34041,NJ,Warren County,"https://en.wikipedia.org/wiki/Warren_County,_New_Jersey"
05000US35001,NM,Bernalillo County,"https://en.wikipedia.org/wiki/Bernalillo_County,_New_Mexico"
05000US35003,NM,Catron County,"https://en.wikipedia.org/wiki/Catron_County,_New_Mexico"
05000US35005,NM,Chaves County,"https://en.wikipedia.org/wiki/Chaves_County,_New_Mexico"
05000US35006,NM,Cibola County,"https://en.wikipedia.org/wiki/Cibola_County,_New_Mexico"
05000US35007,NM,Colfax County,"https://en.wikipedia.org/wiki/Colfax_County,_New_Mexico"
05000US35009,NM,Curry County,"https://en.wikipedia.org/wiki/Curry_County,_New_Mexico"
05000US35011,NM,De Baca County,"https://en.wikipedia.org/wiki/De_Baca_County,_New_Mexico"
05000US35013,NM,Doña Ana County,"https://en.wikipedia.org/wiki/Do%C3%B1a_Ana_County,_New_Mexico"
05000US35015,NM,Eddy County,"https://en.wikipedia.org/wiki/Eddy_County,_New_Mexico"
05000US35017,NM,Grant County,"https://en.wikipedia.org/wiki/Grant_County,_New_Mexico"
05000US35019,NM,Guadalupe County,"https://en.wikipedia.org/wiki/Guadalupe_County,_New_Mexico"
05000US35021,NM,Harding County,"https://en.wikipedia.org/wiki/Harding_County,_New_Mexico"
05000US35023,NM,Hidalgo County,"https://en.wikipedia.org/wiki/Hidalgo_County,_New_Mexico"
05000US35025,NM,Lea County,"https://en.wikipedia.org/wiki/Lea_County,_New_Mexico"
05000US35027,NM,Lincoln County,"https://en.wikipedia.org/wiki/Lincoln_County,_New_Mexico"
05000US35028,NM,Los Alamos County,"https://en.wikipedia.org/wiki/Los_Alamos_County,_New_Mexico"
05000US35029,NM,Luna County,"https://en.wikipedia.org/wiki/Luna_County,_New_Mexico"
05000US35031,NM,McKinley County,"https://en.wikipedia.org/wiki/McKinley_County,_New_Mexico"
05000US35033,NM,Mora County,"https://en.wikipedia.org/wiki/Mora_County,_New_Mexico"
05000US35035,NM,Otero County,"https://en.wikipedia.org/wiki/Otero_County,_New_Mexico"
05000US35037,NM,Quay County,"https://en.wikipedia.org/wiki/Quay_County,_New_Mexico"
05000US35039,NM,Rio Arriba County,"https://en.wikipedia.org/wiki/Rio_Arriba_County,_New_Mexico"
05000US35041,NM,Roosevelt County,"https://en.wikipedia.org/wiki/Roosevelt_County,_New_Mexico"
05000US35043,NM,Sandoval County,"https://en.wikipedia.org/wiki/Sandoval_County,_New_Mexico"
05000US35045,NM,San Juan County,"https://en.wikipedia.org/wiki/San_Juan_County,_New_Mexico"
05000US35047,NM,San Miguel County,"https://en.wikipedia.org/wiki/San_Miguel_County,_New_Mexico"
05000US35049,NM,Santa Fe County,"https://en.wikipedia.org/wiki/Santa_Fe_County,_New_Mexico"
05000US35051,NM,Sierra County,"https://en.wikipedia.org/wiki/Sierra_County,_New_Mexico"
05000US35053,NM,Socorro County,"https://en.wikipedia.org/wiki/Socorro_County,_New_Mexico"
05000US35055,NM,Taos County,"https://en.wikipedia.org/wiki/Taos_County,_New_Mexico"
05000US35057,NM,Torrance County,"https://en.wikipedia.org/wiki/Torrance_County,_New_Mexico"
05000US35059,NM,Union County,"https://en.wikipedia.org/wiki/Union_County,_New_Mexico"
05000US35061,NM,Valencia County,"https://en.wikipedia.org/wiki/Valencia_County,_New_Mexico"
05000US36001,NY,Albany County,"https://en.wikipedia.org/wiki/Albany_County,_New_York"
05000US36003,NY,Allegany County,"https://en.wikipedia.org/wiki/Allegany_County,_New_York"
05000US36005,NY,Bronx County,"https://en.wikipedia.org/wiki/Bronx_County,_New_York"
05000US36007,NY,Broome County,"https://en.wikipedia.org/wiki/Broome_County,_New_York"
05000US36009,NY,Cattaraugus County,"https://en.wikipedia.org/wiki/Cattaraugus_County,_New_York"
05000US36011,NY,Cayuga County,"https://en.wikipedia.org/wiki/Cayuga_County,_New_York"
05000US36013,NY,Chautauqua County,"https://en.wikipedia.org/wiki/Chautauqua_County,_New_York"
05000US36015,NY,Chemung County,"https://en.wikipedia.org/wiki/Chemung_County,_New_York"
05000US36017,NY,Chenango County,"https://en.wikipedia.org/wiki/Chenango_County,_New_York"
05000US36019,NY,Clinton County,"https://en.wikipedia.org/wiki/Clinton_County,_New_York"
05000US36021,NY,Columbia County,"https://en.wikipedia.org/wiki/Columbia_County,_New_York"
05000US36023,NY,Cortland County,"https://en.wikipedia.org/wiki/Cortland_County,_New_York"
05000US36025,NY,Delaware County,"https://en.wikipedia.org/wiki/Delaware_County,_New_York"
05000US36027,NY,Dutchess County,"https://en.wikipedia.org/wiki/Dutchess_County,_New_York"
05000US36029,NY,Erie County,"https://en.wikipedia.org/wiki/Erie_County,_New_York"
05000US36031,NY,Essex County,"https://en.wikipedia.org/wiki/Essex_County,_New_York"
05000US36033,NY,Franklin County,"https://en.wikipedia.org/wiki/Franklin_County,_New_York"
05000US36035,NY,Fulton County,"https://en.wikipedia.org/wiki/Fulton_County,_New_York"
05000US36037,NY,Genesee County,"https://en.wikipedia.org/wiki/Genesee_County,_New_York"
05000US36039,NY,Greene County,"https://en.wikipedia.org/wiki/Greene_County,_New_York"
05000US36041,NY,Hamilton County,"https://en.wikipedia.org/wiki/Hamilton_County,_New_York"
05000US36043,NY,Herkimer County,"https://en.wikipedia.org/wiki/Herkimer_County,_New_York"
05000US36045,NY,Jefferson County,"https://en.wikipedia.org/wiki/Jefferson_County,_New_York"
05000US36047,NY,Kings County,"https://en.wikipedia.org/wiki/Kings_County,_New_York"
05000US36049,NY,Lewis County,"https://en.wikipedia.org/wiki/Lewis_County,_New_York"
05000US36051,NY,Livingston County,"https://en.wikipedia.org/wiki/Livingston_County,_New_York"
05000US36053,NY,Madison County,"https://en.wikipedia.org/wiki/Madison_County,_New_York"
05000US36055,NY,Monroe County,"https://en.wikipedia.org/wiki/Monroe_County,_New_York"
05000US36057,NY,Montgomery County,"https://en.wikipedia.org/wiki/Montgomery_County,_New_York"
05000US36059,NY,Nassau County,"https://en.wikipedia.org/wiki/Nassau_County,_New_York"
05000US36061,NY,New York County,"https://en.wikipedia.org/wiki/New_York_County,_New_York"
05000US36063,NY,Niagara County,"https://en.wikipedia.org/wiki/Niagara_County,_New_York"
05000US36065,NY,Oneida County,"https://en.wikipedia.org/wiki/Oneida_County,_New_York"
05000US36067,NY,Onondaga County,"https://en.wikipedia.org/wiki/Onondaga_County,_New_York"
05000US36069,NY,Ontario County,"https://en.wikipedia.org/wiki/Ontario_County,_New_York"
05000US36071,NY,Orange County,"https://en.wikipedia.org/wiki/Orange_County,_New_York"
05000US36073,NY,Orleans County,"https://en.wikipedia.org/wiki/Orleans_County,_New_York"
05000US36075,NY,Oswego County,"https://en.wikipedia.org/wiki/Oswego_County,_New_York"
05000US36077,NY,Otsego County,"https://en.wikipedia.org/wiki/Otsego_County,_New_York"
05000US36079,NY,Putnam County,"https://en.wikipedia.org/wiki/Putnam_County,_New_York"
05000US36081,NY,Queens County,"https://en.wikipedia.org/wiki/Queens_County,_New_York"
05000US36083,NY,Rensselaer County,"https://en.wikipedia.org/wiki/Rensselaer_County,_New_York"
05000US36085,NY,Richmond County,"https://en.wikipedia.org/wiki/Richmond_County,_New_York"
05000US36087,NY,Rockland County,"https://en.wikipedia.org/wiki/Rockland_County,_New_York"
05000US36089,NY,St. Lawrence County,"https://en.wikipedia.org/wiki/St._Lawrence_County,_New_York"
05000US36091,NY,Saratoga County,"https://en.wikipedia.org/wiki/Saratoga_County,_New_York"
05000US36093,NY,Schenectady County,"https://en.wikipedia.org/wiki/Schenectady_County,_New_York"
05000US36095,NY,Schoharie County,"https://en.wikipedia.org/wiki/Schoharie_County,_New_York"
05000US36097,NY,Schuyler County,"https://en.wikipedia.org/wiki/Schuyler_County,_New_York"
05000US36099,NY,Seneca County,"https://en.wikipedia.org/wiki/Seneca_County,_New_York"
05000US36101,NY,Steuben County,"https://en.wikipedia.org/wiki/Steuben_County,_New_York"
05000US36103,NY,Suffolk County,"https://en.wikipedia.org/wiki/Suffolk_County,_New_York"
05000US36105,NY,Sullivan County,"https://en.wikipedia.org/wiki/Sullivan_County,_New_York"
05000US36107,NY,Tioga County,"https://en.wikipedia.org/wiki/Tioga_County,_New_York"
05000US36109,NY,Tompkins County,"https://en.wikipedia.org/wiki/Tompkins_County,_New_York"
05000US36111,NY,Ulster County,"https://en.wikipedia.org/wiki/Ulster_County,_New_York"
05000US36113,NY,Warren County,"https://en.wikipedia.org/wiki/Warren_County,_New_York"
05000US36115,NY,Washington County,"https://en.wikipedia.org/wiki/Washington_County,_New_York"
05000US36117,NY,Wayne County,"https://en.wikipedia.org/wiki/Wayne_County,_New_York"
05000US36119,NY,Westchester County,"https://en.wikipedia.org/wiki/Westchester_County,_New_York"
05000US36121,NY,Wyoming County,"https://en.wikipedia.org/wiki/Wyoming_County,_New_York"
05000US36123,NY,Yates County,"https://en.wikipedia.org/wiki/Yates_County,_New_York"
05000US37001,NC,Alamance County,"https://en.wikipedia.org/wiki/Alamance_County,_North_Carolina"
05000US37003,NC,Alexander County,"https://en.wikipedia.org/wiki/Alexander_County,_North_Carolina"
05000US37005,NC,Alleghany County,"https://en.wikipedia.org/wiki/Alleghany_County,_North_Carolina"
05000US37007,NC,Anson County,"https://en.wikipedia.org/wiki/Anson_County,_North_Carolina"
05000US37009,NC,Ashe County,"https://en.wikipedia.org/wiki/Ashe_County,_North_Carolina"
05000US37011,NC,Avery County,"https://en.wikipedia.org/wiki/Avery_County,_North_Carolina"
05000US37013,NC,Beaufort County,"https://en.wikipedia.org/wiki/Beaufort_County,_North_Carolina"
05000US37015,NC,Bertie County,"https://en.wikipedia.org/wiki/Bertie_County,_North_Carolina"
05000US37017,NC,Bladen County,"https://en.wikipedia.org/wiki/Bladen_County,_North_Carolina"
05000US37019,NC,Brunswick County,"https://en.wikipedia.org/wiki/Brunswick_County,_North_Carolina"
05000US37021,NC,Buncombe County,"https://en.wikipedia.org/wiki/Buncombe_County,_North_Carolina"
05000US37023,NC,Burke County,"https://en.wikipedia.org/wiki/Burke_County,_North_Carolina"
05000US37025,NC,Cabarrus County,"https://en.wikipedia.org/wiki/Cabarrus_County,_North_Carolina"
05000US37027,NC,Caldwell County,"https://en.wikipedia.org/wiki/Caldwell_County,_North_Carolina"
05000US37029,NC,Camden County,"https://en.wikipedia.org/wiki/Camden_County,_North_Carolina"
05000US37031,NC,Carteret County,"https://en.wikipedia.org/wiki/Carteret_County,_North_Carolina"
05000US37033,NC,Caswell County,"https://en.wikipedia.org/wiki/Caswell_County,_North_Carolina"
05000US37035,NC,Catawba County,"https://en.wikipedia.org/wiki/Catawba_County,_North_Carolina"
05000US37037,NC,Chatham County,"https://en.wikipedia.org/wiki/Chatham_County,_North_Carolina"
05000US37039,NC,Cherokee County,"https://en.wikipedia.org/wiki/Cherokee_County,_North_Carolina"
05000US37041,NC,Chowan County,"https://en.wikipedia.org/wiki/Chowan_County,_North_Carolina"
05000US37043,NC,Clay County,"https://en.wikipedia.org/wiki/Clay_County,_North_Carolina"
05000US37045,NC,Cleveland County,"https://en.wikipedia.org/wiki/Cleveland_County,_North_Carolina"
05000US37047,NC,Columbus County,"https://en.wikipedia.org/wiki/Columbus_County,_North_Carolina"
05000US37049,NC,Craven County,"https://en.wikipedia.org/wiki/Craven_County,_North_Carolina"
05000US37051,NC,Cumberland County,"https://en.wikipedia.org/wiki/Cumberland_County,_North_Carolina"
05000US37053,NC,Currituck County,"https://en.wikipedia.org/wiki/Currituck_County,_North_Carolina"
05000US37055,NC,Dare County,"https://en.wikipedia.org/wiki/Dare_County,_North_Carolina"
05000US37057,NC,Davidson County,"https://en.wikipedia.org/wiki/Davidson_County,_North_Carolina"
05000US37059,NC,Davie County,"https://en.wikipedia.org/wiki/Davie_County,_North_Carolina"
05000US37061,NC,Duplin County,"https://en.wikipedia.org/wiki/Duplin_County,_North_Carolina"
05000US37063,NC,Durham County,"https://en.wikipedia.org/wiki/Durham_County,_North_Carolina"
05000US37065,NC,Edgecombe County,"https://en.wikipedia.org/wiki/Edgecombe_County,_North_Carolina"
05000US37067,NC,Forsyth County,"https://en.wikipedia.org/wiki/Forsyth_County,_North_Carolina"
05000US37069,NC,Franklin County,"https://en.wikipedia.org/wiki/Franklin_County,_North_Carolina"
05000US37071,NC,Gaston County,"https://en.wikipedia.org/wiki/Gaston_County,_North_Carolina"
05000US37073,NC,Gates County,"https://en.wikipedia.org/wiki/Gates_County,_North_Carolina"
05000US37075,NC,Graham County,"https://en.wikipedia.org/wiki/Graham_County,_North_Carolina"
05000US37077,NC,Granville County,"https://en.wikipedia.org/wiki/Granville_County,_North_Carolina"
05000US37079,NC,Greene County,"https://en.wikipedia.org/wiki/Greene_County,_North_Carolina"
05000US37081,NC,Guilford County,"https://en.wikipedia.org/wiki/Guilford_County,_North_Carolina"
05000US37083,NC,Halifax County,"https://en.wikipedia.org/wiki/Halifax_County,_North_Carolina"
05000US37085,NC,Harnett County,"https://en.wikipedia.org/wiki/Harnett_County,_North_Carolina"
05000US37087,NC,Haywood County,"https://en.wikipedia.org/wiki/Haywood_County,_North_Carolina"
05000US37089,NC,Henderson County,"https://en.wikipedia.org/wiki/Henderson_County,_North_Carolina"
05000US37091,NC,Hertford County,"https://en.wikipedia.org/wiki/Hertford_County,_North_Carolina"
05000US37093,NC,Hoke County,"https://en.wikipedia.org/wiki/Hoke_County,_North_Carolina"
05000US37095,NC,Hyde County,"https://en.wikipedia.org/wiki/Hyde_County,_North_Carolina"
05000US37097,NC,Iredell County,"https://en.wikipedia.org/wiki/Iredell_County,_North_Carolina"
05000US37099,NC,Jackson County,"https://en.wikipedia.org/wiki/Jackson_County,_North_Carolina"
05000US37101,NC,Johnston County,"https://en.wikipedia.org/wiki/Johnston_County,_North_Carolina"
05000US37103,NC,Jones County,"https://en.wikipedia.org/wiki/Jones_County,_North_Carolina"
05000US37105,NC,Lee County,"https://en.wikipedia.org/wiki/Lee_County,_North_Carolina"
05000US37107,NC,Lenoir County,"https://en.wikipedia.org/wiki/Lenoir_County,_North_Carolina"
05000US37109,NC,Lincoln County,"https://en.wikipedia.org/wiki/Lincoln_County,_North_Carolina"
05000US37111,NC,McDowell County,"https://en.wikipedia.org/wiki/McDowell_County,_North_Carolina"
05000US37113,NC,Macon County,"https://en.wikipedia.org/wiki/Macon_County,_North_Carolina"
05000US37115,NC,Madison County,"https://en.wikipedia.org/wiki/Madison_County,_North_Carolina"
05000US37117,NC,Martin County,"https://en.wikipedia.org/wiki/Martin_County,_North_Carolina"
05000US37119,NC,Mecklenburg County,"https://en.wikipedia.org/wiki/Mecklenburg_County,_North_Carolina"
05000US37121,NC,Mitchell County,"https://en.wikipedia.org/wiki/Mitchell_County,_North_Carolina"
05000US37123,NC,Montgomery County,"https://en.wikipedia.org/wiki/Montgomery_County,_North_Carolina"
05000US37125,NC,Moore County,"https://en.wikipedia.org/wiki/Moore_County,_North_Carolina"
05000US37127,NC,Nash County,"https://en.wikipedia.org/wiki/Nash_County,_North_Carolina"
05000US37129,NC,New Hanover County,"https://en.wikipedia.org/wiki/New_Hanover_County,_North_Carolina"
05000US37131,NC,Northampton County,"https://en.wikipedia.org/wiki/Northampton_County,_North_Carolina"
05000US37133,NC,Onslow County,"https://en.wikipedia.org/wiki/Onslow_County,_North_Carolina"
05000US37135,NC,Orange County,"https://en.wikipedia.org/wiki/Orange_County,_North_Carolina"
05000US37137,NC,Pamlico County,"https://en.wikipedia.org/wiki/Pamlico_County,_North_Carolina"
05000US37139,NC,Pasquotank County,"https://en.wikipedia.org/wiki/Pasquotank_County,_North_Carolina"
05000US37141,NC,Pender County,"https://en.wikipedia.org/wiki/Pender_County,_North_Carolina"
05000US37143,NC,Perquimans County,"https://en.wikipedia.org/wiki/Perquimans_County,_North_Carolina"
05000US37145,NC,Person County,"https://en.wikipedia.org/wiki/Person_County,_North_Carolina"
05000US37147,NC,Pitt County,"https://en.wikipedia.org/wiki/Pitt_County,_North_Carolina"
05000US37149,NC,Polk County,"https://en.wikipedia.org/wiki/Polk_County,_North_Carolina"
05000US37151,NC,Randolph County,"https://en.wikipedia.org/wiki/Randolph_County,_North_Carolina"
05000US37153,NC,Richmond County,"https://en.wikipedia.org/wiki/Richmond_County,_North_Carolina"
05000US37155,NC,Robeson County,"https://en.wikipedia.org/wiki/Robeson_County,_North_Carolina"
05000US37157,NC,Rockingham County,"https://en.wikipedia.org/wiki/Rockingham_County,_North_Carolina"
05000US37159,NC,Rowan County,"https://en.wikipedia.org/wiki/Rowan_County,_North_Carolina"
05000US37161,NC,Rutherford County,"https://en.wikipedia.org/wiki/Rutherford_County,_North_Carolina"
05000US37163,NC,Sampson County,"https://en.wikipedia.org/wiki/Sampson_County,_North_Carolina"
05000US37165,NC,Scotland County,"https://en.wikipedia.org/wiki/Scotland_County,_North_Carolina"
05000US37167,NC,Stanly County,"https://en.wikipedia.org/wiki/Stanly_County,_North_Carolina"
05000US37169,NC,Stokes County,"https://en.wikipedia.org/wiki/Stokes_County,_North_Carolina"
05000US37171,NC,Surry County,"https://en.wikipedia.org/wiki/Surry_County,_North_Carolina"
05000US37173,NC,Swain County,"https://en.wikipedia.org/wiki/Swain_County,_North_Carolina"
05000US37175,NC,Transylvania County,"https://en.wikipedia.org/wiki/Transylvania_County,_North_Carolina"
05000US37177,NC,Tyrrell County,"https://en.wikipedia.org/wiki/Tyrrell_County,_North_Carolina"
05000US37179,NC,Union County,"https://en.wikipedia.org/wiki/Union_County,_North_Carolina"
05000US37181,NC,Vance County,"https://en.wikipedia.org/wiki/Vance_County,_North_Carolina"
05000US37183,NC,Wake County,"https://en.wikipedia.org/wiki/Wake_County,_North_Carolina"
05000US37185,NC,Warren County,"https://en.wikipedia.org/wiki/Warren_County,_North_Carolina"
05000US37187,NC,Washington County,"https://en.wikipedia.org/wiki/Washington_County,_North_Carolina"
05000US37189,NC,Watauga County,"https://en.wikipedia.org/wiki/Watauga_County,_North_Carolina"
05000US37191,NC,Wayne County,"https://en.wikipedia.org/wiki/Wayne_County,_North_Carolina"
05000US37193,NC,Wilkes County,"https://en.wikipedia.org/wiki/Wilkes_County,_North_Carolina"
05000US37195,NC,Wilson County,"https://en.wikipedia.org/wiki/Wilson_County,_North_Carolina"
05000US37197,NC,Yadkin County,"https://en.wikipedia.org/wiki/Yadkin_County,_North_Carolina"
